model_id,paper_title,authors,year,journal_or_series,doi,source_id,paper_slug,mineru_match_status,mineru_match_score,mineru_run_ids,primary_source_title,model_title_match_score,model_match_notes,derivation_en_path,derivation_zh_path,derivation_zh_source_file,source_manifest_path,extraction_notes_path,worker_report_path,derivation_en_sha256,derivation_zh_sha256,en_f_reference_count,zh_f_reference_count,unique_f_equation_count,f_reference_sequence_match,en_has_eight_sections,zh_has_eight_sections,archive_status,formula_quality,steady_state_quality,needs_human_review,runtime_validation_performed,source_markdown_storage,primary_full_md_repo,primary_full_md_repo_relpath,primary_full_md_sha256,raw_pdf_repo,raw_pdf_repo_relpath,raw_pdf_sha256
US_CD08,The financial accelerator in an estimated New Keynesian model,"Chistensen, Ian; Dib, Ali",2008,"Review of Economic Dynamics 11(1), pp. 155-178",10.1016/j.red.2007.04.006,us_cd08__the_financial_accelerator_in_an_estimated_new_keynesian_model__a324933c,us_cd08__the_financial_accelerator_in_an_estimated_new_keynesian_model,matched,1.0000,a324933c-651a-412e-ae68-97c765d22004,The financial accelerator in an estimated New Keynesian model,1.0000,,mmb-paper-derivations/derivations/US_CD08/US_CD08_derivation.en.md,mmb-paper-derivations/derivations/US_CD08/US_CD08_derivation.zh.md,US_CD08_derivation.zh.md,mmb-paper-derivations/derivations/US_CD08/source_manifest.json,mmb-paper-derivations/derivations/US_CD08/extraction_notes.md,mmb-paper-derivations/derivations/US_CD08/worker_report.json,459b42659959314e52bec392234d078418635b534217c359303498dae8879b1f,f87671dac2dc927ccf72c1759f8b933d5645fef9d7a0c53ea00af42d473a90d2,143,143,39,true,true,true,needs_review,needs_review,appendix_b_extracted_not_runtime_validated,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_cd08__the_financial_accelerator_in_an_estimated_new_keynesian_model__a324933c/full.md,c2cbea0ca0bb74b11f46f8d4ccba233671deefb898559200a2b8d277bce7df35,dsge-evaluation,raw/mmb_papers/The financial accelerator in an estimated New Keynesian model.pdf,fc384ad564b37c3b452c7a5c41f6e8cb3c72e5bcfc53cd52df7d89158a1ca6a4
US_CET15,Understanding the Great Recession,"Christiano, Lawrence J.; Martin S. Eichenbaum; Mathias Trabandt",,American Economic Journal,10.1257/mac.20140104,us_cet15__understanding_the_great_recession__310d6625,us_cet15__understanding_the_great_recession,matched,1.0000,310d6625-b977-4335-aae4-c44716391cf8,Understanding the Great Recession,1.0000,,mmb-paper-derivations/derivations/US_CET15/US_CET15_derivation.en.md,mmb-paper-derivations/derivations/US_CET15/US_CET15_derivation.zh.md,US_CET15_derivation.zh.md,mmb-paper-derivations/derivations/US_CET15/source_manifest.json,mmb-paper-derivations/derivations/US_CET15/extraction_notes.md,mmb-paper-derivations/derivations/US_CET15/worker_report.json,459e353378ca77d067dd1934f5228596ccc75d944735b2104eb76b8cff10b597,18640e1f0357a6076008b6c713323a93ae6a78f85dab0941eee81fb6c50980c6,112,112,49,true,true,true,needs_review,first-pass source-backed equation map; several equations require technical-appendix review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_cet15__understanding_the_great_recession__310d6625/full.md,10b37db71a06cdd76fab9126edac0cd665dd054f466e9591d84615710f4d627b,dsge-evaluation,raw/mmb_papers/Understanding the Great Recession.pdf,2774cd3991ab669f6d2679778a58513ce061a6f9b5d88e3eab346aa4573af054
US_CFOP14,Estimating contract indexation in a financial accelerator model,"Carlstrom, Charles T.; Fuerst, Timothy S.; Ortiz, Alberto; Paustian, Matthias",2014,"Journal of Economic Dynamics & Control 46, pp. 130-194",10.1016/j.jedc.2014.06.009,us_cfop14__estimating_contract_indexation_in_a_financial_accelerator_model__06425d65,us_cfop14__estimating_contract_indexation_in_a_financial_accelerator_model,matched,1.0000,06425d65-581e-4e92-98d4-a90b7f9fa804,Estimating contract indexation in a financial accelerator model,1.0000,,mmb-paper-derivations/derivations/US_CFOP14/US_CFOP14_derivation.en.md,mmb-paper-derivations/derivations/US_CFOP14/US_CFOP14_derivation.zh.md,US_CFOP14_derivation.zh.md,mmb-paper-derivations/derivations/US_CFOP14/source_manifest.json,mmb-paper-derivations/derivations/US_CFOP14/extraction_notes.md,mmb-paper-derivations/derivations/US_CFOP14/worker_report.json,2853f79c431a6a5cf38dbfc26f2bfcb16829b0b9ebdd926687d36e60991b9ef5,af79ad7a03b8e182d0cbb6f12895ef2a6d7dd885e06225795bbb08dd8e50c6a7,97,97,33,true,true,true,needs_review,draft_ocr_extracted_with_uncertain_formula_markers,linearized_zero_steady_state_plus_implementation_ratio_cross_check,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_cfop14__estimating_contract_indexation_in_a_financial_accelerator_model__06425d65/full.md,3cbbc6bc423da44c955b6b3421c662d15520b9c0831e690947af372e58b89bbc,dsge-evaluation,raw/mmb_papers/Estimating contract indexation in a financial accelerator model.pdf,80678202f7956361f1fdb367f970767bce2f167058f3991f4b8215766afdc7bf
US_CFP17endo,Targeting long rates in a model with segmented markets,"Carlstrom, Charles T.; Fuerst, Timothy S.; Paustian, Matthias",2017,"American Economic Journal: Macroeconomics 9 (1), 205-42",10.1257/mac.20150179,us_cfp17endo_us_cfp17exo__targeting_long_rates_in_a_model_with_segmented_markets__d8728772,us_cfp17endo_us_cfp17exo__targeting_long_rates_in_a_model_with_segmented_markets,matched,1.0000,d8728772-c118-4e20-9cec-bcc6e7b742d5,Targeting long rates in a model with segmented markets,1.0000,,mmb-paper-derivations/derivations/US_CFP17endo/US_CFP17endo_derivation.en.md,mmb-paper-derivations/derivations/US_CFP17endo/US_CFP17endo_derivation.zh.md,US_CFP17endo_derivation.zh.md,mmb-paper-derivations/derivations/US_CFP17endo/source_manifest.json,mmb-paper-derivations/derivations/US_CFP17endo/extraction_notes.md,mmb-paper-derivations/derivations/US_CFP17endo/worker_report.json,2e4397a4ac4f65595728fccd8ddf621e3d3b40b71d86c727c84ab28bd3a6a215,d01c6267371bc1ea69a2713be7c1ed14332feb78a0147e0044c2955c3606e476,79,79,33,true,true,true,needs_review,first_pass_needs_review,linear_model_zero_deviation_steady_state; numeric calibration_not_recomputed,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_cfp17endo_us_cfp17exo__targeting_long_rates_in_a_model_with_segmented_markets__d8728772/full.md,a4a2bd9a05383e9b3b6da4d075e7b5232fb8d34c8c5f2c6d289915c9ac131d41,dsge-evaluation,raw/mmb_papers/Targeting long rates in a model with segmented markets.pdf,62897590694e3d4524870df1813a0286a0e14c042f4e5b1adf4896749c170be6
US_CFP17exo,Targeting long rates in a model with segmented markets,"Carlstrom, Charles T.; Fuerst, Timothy S.; Paustian, Matthias",2017,"American Economic Journal: Macroeconomics 9 (1), 205-42",10.1257/mac.20150179,us_cfp17endo_us_cfp17exo__targeting_long_rates_in_a_model_with_segmented_markets__d8728772,us_cfp17endo_us_cfp17exo__targeting_long_rates_in_a_model_with_segmented_markets,matched,1.0000,d8728772-c118-4e20-9cec-bcc6e7b742d5,Targeting long rates in a model with segmented markets,1.0000,,mmb-paper-derivations/derivations/US_CFP17exo/US_CFP17exo_derivation.en.md,mmb-paper-derivations/derivations/US_CFP17exo/US_CFP17exo_derivation.zh.md,US_CFP17exo_derivation.zh.md,mmb-paper-derivations/derivations/US_CFP17exo/source_manifest.json,mmb-paper-derivations/derivations/US_CFP17exo/extraction_notes.md,mmb-paper-derivations/derivations/US_CFP17exo/worker_report.json,e7a3bfb8a321a9828468c2b13bfa15970fc80beab41687209119acb269d3a88a,f6513b997320c31628727ece570914e32a6629317757c2b7c67592377b9c80df,123,123,35,true,true,true,needs_review,needs_review,not_runtime_validated,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_cfp17endo_us_cfp17exo__targeting_long_rates_in_a_model_with_segmented_markets__d8728772/full.md,a4a2bd9a05383e9b3b6da4d075e7b5232fb8d34c8c5f2c6d289915c9ac131d41,dsge-evaluation,raw/mmb_papers/Targeting long rates in a model with segmented markets.pdf,62897590694e3d4524870df1813a0286a0e14c042f4e5b1adf4896749c170be6
US_CMR10,Financial factors in economic fluctuations,"Christiano, Lawrence J.; Motto, Roberto; Rostagno, Massimo",2010,Working Paper Series 1192,10.2139/ssrn.1600166,us_cmr10_us_cmr10fa__financial_factors_in_economic_fluctuations__263275d1,us_cmr10_us_cmr10fa__financial_factors_in_economic_fluctuations,matched,1.0000,263275d1-4b24-46ce-8450-c343c84e0e16; 7ef56ea6-a645-4778-b698-5201f0b5ffb1,Financial factors in economic fluctuations,1.0000,,mmb-paper-derivations/derivations/US_CMR10/US_CMR10_derivation.en.md,mmb-paper-derivations/derivations/US_CMR10/US_CMR10_derivation.zh.md,US_CMR10_derivation.zh.md,mmb-paper-derivations/derivations/US_CMR10/source_manifest.json,mmb-paper-derivations/derivations/US_CMR10/extraction_notes.md,mmb-paper-derivations/derivations/US_CMR10/worker_report.json,82b13380397ff1bdfce6a4cb6ff1e25df46d88864e7b2b0ba2f9375902f75646,e182633d66eafd73f6f6b569f0bf50afd148aa2de0a76994cf387ef94894ba3f,133,133,38,true,true,true,needs_review,needs_review,partial_source_notes_only,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_cmr10_us_cmr10fa__financial_factors_in_economic_fluctuations__263275d1/full.md,ff4f561908fce02fd194a2aba74f8d5c1df5960a5554a75009f999a39c16ebc0,dsge-evaluation,raw/mmb_papers/Financial factors in economic fluctuations.pdf,afa071d7d6390981722b8c5f5632f6d540a3702295e0b26892358cd8a37e3f20
US_CMR10fa,Financial factors in economic fluctuations - small version with financial accelerator,"Christiano, Lawrence J.; Motto, Roberto; Rostagno, Massimo",2010,,10.2139/ssrn.1600166,us_cmr10_us_cmr10fa__financial_factors_in_economic_fluctuations__7ef56ea6,us_cmr10_us_cmr10fa__financial_factors_in_economic_fluctuations,matched,0.6720,7ef56ea6-a645-4778-b698-5201f0b5ffb1; 263275d1-4b24-46ce-8450-c343c84e0e16,Financial factors in economic fluctuations - small version with financial accelerator,1.0000,,mmb-paper-derivations/derivations/US_CMR10fa/US_CMR10fa_derivation.en.md,mmb-paper-derivations/derivations/US_CMR10fa/US_CMR10fa_derivation.zh.md,US_CMR10fa_derivation.zh.md,mmb-paper-derivations/derivations/US_CMR10fa/source_manifest.json,mmb-paper-derivations/derivations/US_CMR10fa/extraction_notes.md,mmb-paper-derivations/derivations/US_CMR10fa/worker_report.json,9301499cccbe4e31efc3f394eafe78f44e7fe0b1ebc546038babd123dd57bacd,1a0532da1edd29b5f182674f38205700fe39914520a47a36bc637deccc61e926,124,124,35,true,true,true,needs_review,needs_review,partial_source_backed_targets_only,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_cmr10_us_cmr10fa__financial_factors_in_economic_fluctuations__7ef56ea6/full.md,ff8a2598380b03976faa2d0874632ea8d4c090124406a585999137d1390f6f06,dsge-evaluation,raw/mmb_papers/Financial factors in economic fluctuations - small version with financial accelerator.pdf,ea732d591c03b1150a201fceae6decbdd339d4667a7d4da9c9da34680ca1c43e
US_CMR14,Risk shocks,"Christiano, Lawrence J.; Motto, Roberto; Rostagno, Massimo",2014,"American Economic Review 104 (1), pp. 27-65",10.1257/aer.104.1.27,us_cmr14_us_cmr14nofa__risk_shocks__d33971b2,us_cmr14_us_cmr14nofa__risk_shocks,matched,1.0000,d33971b2-b1e7-42e6-8e8b-723d9ff123b7,Risk shocks,1.0000,,mmb-paper-derivations/derivations/US_CMR14/US_CMR14_derivation.en.md,mmb-paper-derivations/derivations/US_CMR14/US_CMR14_derivation.zh.md,US_CMR14_derivation.zh.md,mmb-paper-derivations/derivations/US_CMR14/source_manifest.json,mmb-paper-derivations/derivations/US_CMR14/extraction_notes.md,mmb-paper-derivations/derivations/US_CMR14/worker_report.json,59cc57d1e48ef103e401eee03ed5fa9bfe694232d2278946d73510950619dd7d,c2bd8ac9e6fa85b9e375c59fde96075004813fa9e52f62f9863648ef2ea77dea,124,124,35,true,true,true,needs_review,needs_review,partial_source_backed_targets_and_implementation_cross_check_values_only,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_cmr14_us_cmr14nofa__risk_shocks__d33971b2/full.md,d4a1afd39a252013cfa697847d7adecd40aef009bf43befd616edcccb334e0bf,dsge-evaluation,raw/mmb_papers/Risk shocks.pdf,91cb0e81b189e19a59c39f3295771fc2a5b41d8f275131c3c0d08eec910ce863
US_CMR14noFA,Risk shocks,"Christiano, Lawrence J.; Motto, Roberto; Rostagno, Massimo",2014,"American Economic Review 104 (1), pp. 27-65",10.1257/aer.104.1.27,us_cmr14_us_cmr14nofa__risk_shocks__d33971b2,us_cmr14_us_cmr14nofa__risk_shocks,matched,1.0000,d33971b2-b1e7-42e6-8e8b-723d9ff123b7,Risk shocks,1.0000,,mmb-paper-derivations/derivations/US_CMR14noFA/US_CMR14noFA_derivation.en.md,mmb-paper-derivations/derivations/US_CMR14noFA/US_CMR14noFA_derivation.zh.md,US_CMR14noFA_derivation.zh.md,mmb-paper-derivations/derivations/US_CMR14noFA/source_manifest.json,mmb-paper-derivations/derivations/US_CMR14noFA/extraction_notes.md,mmb-paper-derivations/derivations/US_CMR14noFA/worker_report.json,5b92e05e0e59e85a76fb8bb9d538476ec64d7dcc0a8a654a703b2635fb534a7b,1115520283700906316557213de54eafb5ac9a5e101a50edb181bc445b2bc52b,76,76,32,true,true,true,needs_review,needs_review,partial_source_backed_targets_plus_implementation_cross_check,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_cmr14_us_cmr14nofa__risk_shocks__d33971b2/full.md,d4a1afd39a252013cfa697847d7adecd40aef009bf43befd616edcccb334e0bf,dsge-evaluation,raw/mmb_papers/Risk shocks.pdf,91cb0e81b189e19a59c39f3295771fc2a5b41d8f275131c3c0d08eec910ce863
US_CPS10,Inflation-gap persistence in the us,"Cogley, Timothy; Primiceri, Giorgio E.; Sargent, Thomas J.",2010,"American Economic Journal: Macroeconomics 2, pp. 43-66",10.1257/mac.2.1.43,us_cps10__inflation_gap_persistence_in_the_us__1f4da37a,us_cps10__inflation_gap_persistence_in_the_us,matched,1.0000,1f4da37a-8561-42b9-b0b5-1edf5edbf8fb,Inflation-gap persistence in the us,1.0000,,mmb-paper-derivations/derivations/US_CPS10/US_CPS10_derivation.en.md,mmb-paper-derivations/derivations/US_CPS10/US_CPS10_derivation.zh.md,US_CPS10_derivation.zh.md,mmb-paper-derivations/derivations/US_CPS10/source_manifest.json,mmb-paper-derivations/derivations/US_CPS10/extraction_notes.md,mmb-paper-derivations/derivations/US_CPS10/worker_report.json,f4c3ebfbb0ac86541f4da872822cee6e133a6ab30cc8cd8cbb7cdba2409cb1c6,aa3ccdf70b8e091bdbeb4b76b46d7ae2bef8870a89fab0181e9f9cad02c47b38,68,68,16,true,true,true,needs_review,paper primitives extracted; full linear system from implementation_cross_check,linear steady state documented; nonlinear level mapping partial,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_cps10__inflation_gap_persistence_in_the_us__1f4da37a/full.md,6389f05d33fe8572294e24ee79f693fce61dfa669e4acaca9f11f2ae17fd768f,dsge-evaluation,raw/mmb_papers/Inflation-gap persistence in the us.pdf,954556f0d13294387e3b1173422671a25399bac99a46a492ecaadf827cfe7166
US_DG08,The external finance premium and the macroeconomy: US post-WWII evidence.,"De Graeve, Ferre",2008,"Journal of Economic Dynamics and Control 32(11), pp. 3415-3440",10.1016/j.jedc.2008.02.008,us_dg08__the_external_finance_premium_and_the_macroeconomy_us_post_wwii_evidence__6112c2c0,us_dg08__the_external_finance_premium_and_the_macroeconomy_us_post_wwii_evidence,matched,1.0000,6112c2c0-cc96-416e-9746-df5946d1643a,The external finance premium and the macroeconomy- US post-WWII evidence.,1.0000,,mmb-paper-derivations/derivations/US_DG08/US_DG08_derivation.en.md,mmb-paper-derivations/derivations/US_DG08/US_DG08_derivation.zh.md,US_DG08_derivation.zh.md,mmb-paper-derivations/derivations/US_DG08/source_manifest.json,mmb-paper-derivations/derivations/US_DG08/extraction_notes.md,mmb-paper-derivations/derivations/US_DG08/worker_report.json,ad4545c7dda5c71707e2a00147ac7a21142ae381a08e97c953e6a8daa1954c0d,abcb435b0fc01442ca8fe333189b76cda54d7d6d34531f87c03b2c1a4dd03448,75,75,21,true,true,true,needs_review,"paper equations extracted, OCR and implementation-normalization checks deferred",linear model zero-deviation steady state recorded,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_dg08__the_external_finance_premium_and_the_macroeconomy_us_post_wwii_evidence__6112c2c0/full.md,a5dfb9923080ff9ba718988ddc1281bee9f35ff5600517e311304b74e6ab5ae8,dsge-evaluation,raw/mmb_papers/The external finance premium and the macroeconomy- US post-WWII evidence..pdf,4ad28b8b2f98a8a792e9757bb0021c26e9d40904d22e013efecc60a7a79c52d5
US_DNGS15,Infation in the Great recession and New Keynesian models,"Del Negro, Marco; Giannoni, Marc P.; Schorfheide, Frank",2015,"American Economic Journal: Macroeconomics 1, pp. 168-196",10.1257/mac.20140097,us_dngs15_us_dngs15_sw_us_dngs15_swsp_us_dngs15__infation_in_the_great_recession_and_new_keynesian_models__c8e184ab,us_dngs15_us_dngs15_sw_us_dngs15_swsp_us_dngs15__infation_in_the_great_recession_and_new_keynesian_models,matched,1.0000,c8e184ab-3624-4257-9ea5-7ec1cf904fbb,Infation in the Great recession and New Keynesian models,1.0000,,mmb-paper-derivations/derivations/US_DNGS15/US_DNGS15_derivation.en.md,mmb-paper-derivations/derivations/US_DNGS15/US_DNGS15_derivation.zh.md,US_DNGS15_derivation.zh.md,mmb-paper-derivations/derivations/US_DNGS15/source_manifest.json,mmb-paper-derivations/derivations/US_DNGS15/extraction_notes.md,mmb-paper-derivations/derivations/US_DNGS15/worker_report.json,f1788855892aac9cd784e61dc4d46bd3122459aca99e039037759d02049245f9,fc39791b69e454dc36a53e6a8674a393e644ffe330a907f8c5dbaf5b595e1ba9,84,84,35,true,true,true,needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_dngs15_us_dngs15_sw_us_dngs15_swsp_us_dngs15__infation_in_the_great_recession_and_new_keynesian_models__c8e184ab/full.md,bfd43e66408395b5765a1d965343d9e09538ea7487844be973a375275f3b07f0,dsge-evaluation,raw/mmb_papers/Infation in the Great recession and New Keynesian models.pdf,61321a255d611f1c0c0db485ee98862d2e1350bfce989a7fd007db890342a7de
US_DNGS15_SW,Inflation in the Great Recession and New Keynesian Models,"Del Negro, Marco; Giannoni, Marc P.; Schorfheide, Frank",2015,"American Economic Journal: Macroeconomics 7 (1), 168-96",10.1257/mac.20140097,us_dngs15_us_dngs15_sw_us_dngs15_swsp_us_dngs15__infation_in_the_great_recession_and_new_keynesian_models__c8e184ab,us_dngs15_us_dngs15_sw_us_dngs15_swsp_us_dngs15__infation_in_the_great_recession_and_new_keynesian_models,matched,1.0000,c8e184ab-3624-4257-9ea5-7ec1cf904fbb,Infation in the Great recession and New Keynesian models,0.9912,,mmb-paper-derivations/derivations/US_DNGS15_SW/US_DNGS15_SW_derivation.en.md,mmb-paper-derivations/derivations/US_DNGS15_SW/US_DNGS15_SW_derivation.zh.md,US_DNGS15_SW_derivation.zh.md,mmb-paper-derivations/derivations/US_DNGS15_SW/source_manifest.json,mmb-paper-derivations/derivations/US_DNGS15_SW/extraction_notes.md,mmb-paper-derivations/derivations/US_DNGS15_SW/worker_report.json,448b522f676bd03efff27da30440dbf4f7118e50da2a3c319c7f1e38f68590ce,653a7e04b52545819a81eaa4f177f6d71e0c2fed967868eb32186ca0f63cce75,103,103,28,true,true,true,needs_review,needs_review,linear_model_zero_deviation_steady_state_plus_implementation_cross_check_constants,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_dngs15_us_dngs15_sw_us_dngs15_swsp_us_dngs15__infation_in_the_great_recession_and_new_keynesian_models__c8e184ab/full.md,bfd43e66408395b5765a1d965343d9e09538ea7487844be973a375275f3b07f0,dsge-evaluation,raw/mmb_papers/Infation in the Great recession and New Keynesian models.pdf,61321a255d611f1c0c0db485ee98862d2e1350bfce989a7fd007db890342a7de
US_DNGS15_SWSP,Inflation in the Great Recession and New Keynesian Models,"Del Negro, Marco; Giannoni, Marc P.; Schorfheide, Frank",2015,"American Economic Journal: Macroeconomics 7 (1), 168-96",10.1257/mac.20140097,us_dngs15_us_dngs15_sw_us_dngs15_swsp_us_dngs15__infation_in_the_great_recession_and_new_keynesian_models__c8e184ab,us_dngs15_us_dngs15_sw_us_dngs15_swsp_us_dngs15__infation_in_the_great_recession_and_new_keynesian_models,matched,1.0000,c8e184ab-3624-4257-9ea5-7ec1cf904fbb,Infation in the Great recession and New Keynesian models,0.9912,,mmb-paper-derivations/derivations/US_DNGS15_SWSP/US_DNGS15_SWSP_derivation.en.md,mmb-paper-derivations/derivations/US_DNGS15_SWSP/US_DNGS15_SWSP_derivation.zh.md,US_DNGS15_SWSP_derivation.zh.md,mmb-paper-derivations/derivations/US_DNGS15_SWSP/source_manifest.json,mmb-paper-derivations/derivations/US_DNGS15_SWSP/extraction_notes.md,mmb-paper-derivations/derivations/US_DNGS15_SWSP/worker_report.json,a0096714330f8d8075010bad77f3f3b3ba1c4a2ebf834ee57296e6b48bcaa281,57293140b63cd1c163480ac89a3d473a35c117c60b6476c2f0500aa32ce843c8,104,104,28,true,true,true,needs_review,needs_review,not_runtime_validated,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_dngs15_us_dngs15_sw_us_dngs15_swsp_us_dngs15__infation_in_the_great_recession_and_new_keynesian_models__c8e184ab/full.md,bfd43e66408395b5765a1d965343d9e09538ea7487844be973a375275f3b07f0,dsge-evaluation,raw/mmb_papers/Infation in the Great recession and New Keynesian models.pdf,61321a255d611f1c0c0db485ee98862d2e1350bfce989a7fd007db890342a7de
